Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HY,AY,HR,AR,B365H,B365D,B365A,HFR19,AFR19,STR,WS_HFORM,WS_AFORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,29/04/17,Crystal Palace,Burnley,0,2,A,0,1,A,R Madley,15,9,5,3,2,0,0,0,1.75,3.5,4.75,0.43,0.36,0.85,6.53,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,27/04/17,Man City,Man United,0,0,D,0,0,D,M Atkinson,19,3,6,1,1,0,0,1,1.91,3.75,4.2,0.67,0.74,1.35,6.89,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,26/04/17,Middlesbrough,Sunderland,1,0,H,1,0,H,M Dean,6,10,2,4,3,3,0,0,2.3,3.4,3.4,0.25,0.29,0.96,6.93,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,26/04/17,Crystal Palace,Tottenham,0,1,A,0,0,D,J Moss,6,18,1,4,3,3,0,0,5.5,4.2,1.65,0.45,0.79,0.22,6.57,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,26/04/17,Arsenal,Leicester,1,0,H,0,0,D,M Jones,12,7,5,3,2,4,0,0,1.6,4.5,5.75,0.61,0.51,3.77,6.94,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,25/04/17,Chelsea,Southampton,4,2,H,2,1,H,L Mason,17,12,7,4,2,2,0,0,1.45,4.6,8.5,0.74,0.51,2.1,7.14,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,23/04/17,Liverpool,Crystal Palace,1,2,A,1,1,D,A Marriner,14,7,1,3,1,2,0,0,1.5,4.75,7,0.69,0.43,1.29,6.55,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,23/04/17,Burnley,Man United,0,2,A,0,2,A,A Taylor,8,12,0,6,2,1,0,0,5.75,4,1.67,0.38,0.72,0.58,6.43,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,22/04/17,West Ham,Everton,0,0,D,0,0,D,R East,15,4,3,0,2,3,0,0,3.3,3.6,2.25,0.43,0.62,0.37,6.93,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,22/04/17,Swansea,Stoke,2,0,H,1,0,H,M Oliver,10,9,6,3,2,2,0,0,2.2,3.4,3.6,0.33,0.43,0.5,7.00,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,22/04/17,Hull,Watford,2,0,H,0,0,D,R Madley,8,13,3,2,3,1,1,0,1.91,3.7,4.33,0.35,0.45,0.5,6.86,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,22/04/17,Bournemouth,Middlesbrough,4,0,H,2,0,H,G Scott,20,5,10,2,0,2,0,1,1.85,3.75,4.5,0.38,0.27,0.5,7.60,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,17/04/17,Middlesbrough,Arsenal,1,2,A,0,1,A,A Taylor,13,12,5,4,2,2,0,0,7,4,1.5,0.29,0.59,0.82,6.72,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,16/04/17,West Brom,Liverpool,0,1,A,0,1,A,J Moss,7,15,2,2,3,1,0,0,4,3.8,1.8,0.47,0.67,0.55,6.30,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,16/04/17,Man United,Chelsea,2,0,H,1,0,H,R Madley,9,5,3,0,3,3,0,0,2.55,3.2,2.8,0.7,0.78,0.46,7.17,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/04/17,Watford,Swansea,1,0,H,1,0,H,L Mason,15,13,7,4,0,0,0,0,2.4,3.3,2.9,0.42,0.35,0.88,7.00,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/04/17,Tottenham,Bournemouth,4,0,H,2,0,H,M Oliver,24,5,14,1,0,1,0,0,1.25,6,10,0.78,0.4,3.88,7.41,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/04/17,Sunderland,West Ham,2,2,D,1,1,D,A Marriner,14,7,4,3,1,0,0,1,3.3,3.25,2.2,0.27,0.43,0.35,6.60,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/04/17,Stoke,Hull,3,1,H,1,0,H,S Attwell,14,14,4,3,0,2,0,0,1.95,3.3,4,0.4,0.37,3.97,6.95,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/04/17,Southampton,Man City,0,3,A,0,0,D,N Swarbrick,8,18,1,5,3,0,0,0,4.33,4,1.73,0.53,0.65,0.61,6.23,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/04/17,Everton,Burnley,3,1,H,0,0,D,M Clattenburg,29,13,7,6,2,0,0,0,1.4,4.5,8,0.6,0.4,1.38,7.18,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,15/04/17,Crystal Palace,Leicester,2,2,D,0,1,A,M Dean,15,6,4,2,0,2,0,0,1.73,3.6,4.75,0.42,0.51,0.38,6.89,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,10/04/17,Crystal Palace,Arsenal,3,0,H,1,0,H,M Oliver,17,11,6,3,0,1,0,0,4.5,3.9,1.83,0.39,0.62,0.11,7.51,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,09/04/17,Sunderland,Man United,0,3,A,0,1,A,C Pawson,9,18,4,9,1,5,1,0,10,5.25,1.36,0.29,0.69,0.39,6.40,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,09/04/17,Everton,Leicester,4,2,H,3,2,H,R Madley,12,6,7,4,2,2,0,0,1.75,3.9,5,0.58,0.54,0.77,7.38,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,08/04/17,West Ham,Swansea,1,0,H,1,0,H,K Friend,14,4,6,1,5,1,0,0,2.1,3.6,3.7,0.4,0.37,1.58,7.11,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,08/04/17,West Brom,Southampton,0,1,A,0,1,A,C Kavanagh,17,10,6,3,2,2,0,0,3,3.3,2.55,0.49,0.51,1.26,6.52,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,08/04/17,Tottenham,Watford,4,0,H,3,0,H,A Taylor,19,8,6,2,0,1,0,0,1.25,6.5,15,0.77,0.45,15.41,7.63,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,08/04/17,Stoke,Liverpool,1,2,A,1,0,H,M Dean,9,14,4,4,0,2,0,0,4,3.75,1.95,0.42,0.66,0.29,6.65,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,08/04/17,Middlesbrough,Burnley,0,0,D,0,0,D,M Atkinson,12,7,5,2,0,3,0,0,2.45,3.1,3.4,0.28,0.4,0.5,6.86,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E0,08/04/17,Man City,Hull,3,1,H,1,0,H,J Moss,23,6,7,1,0,2,0,0,1.2,7.5,17,0.63,0.39,3.59,7.14,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
